id1,entityname_original,entityname,Group1,Group1_id1,Group1_score,Group2,Group2_id1,Group2_score,Group3,Group3_id1,Group3_score,Group4,Group4_id1,Group4_score,Group5,Group5_id1,Group5_score,Group6,Group6_id1,Group6_score,Group7,Group7_id1,Group7_score,Group8,Group8_id1,Group8_score,Group9,Group9_id1,Group9_score,Group10,Group10_id1,Group10_score,Group11,Group11_id1,Group11_score,Group12,Group12_id1,Group12_score,Group13,Group13_id1,Group13_score,Group14,Group14_id1,Group14_score,Group15,Group15_id1,Group15_score,Group16,Group16_id1,Group16_score,Group17,Group17_id1,Group17_score,Group18,Group18_id1,Group18_score,Group19,Group19_id1,Group19_score,Group20,Group20_id1,Group20_score
621,"Max-Planck Institute for Computer Science, Saarbrücken, Germany","Max-Planck Institute for Computer Science, Saarbrücken, Germany","Max-Planck Institute of Computer Science, Saarbruecken, Germany",1879,94.33333333333333,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667,,,,,,,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667,"Max-Planck Institute of Computer Science, Saarbruecken, Germany",1879,94.33333333333333,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667,"Max-Planck Institute of Computer Science, Saarbruecken, Germany",1879,94.33333333333333,"Max-Planck Institute of Computer Science, Saarbruecken, Germany",1879,94.33333333333333,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667,,,,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667,"Max-Planck Institute of Computer Science, Saarbruecken, Germany",1879,94.33333333333333,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667,,,,"Max-Planck Institute for Computer Science, Saarbruecken, Germany",2116,97.66666666666667
2056,IBM Toronto Lab,IBM Toronto Lab,IBM Toronto,4161,90.0,IBM Toronto,4161,90.0,IBM Toronto,4161,90.0,,,,IBM Toronto,4161,90.0,,,,IBM Toronto,4161,90.0,,,,IBM Toronto,4161,90.0,IBM Toronto,4161,90.0,IBM Toronto,4161,90.0,IBM Toronto,4161,90.0,,,,IBM Toronto,4161,90.0,,,,IBM Toronto,4161,90.0,,,,IBM Toronto,4161,90.0,,,,IBM Toronto,4161,90.0
2966,"Northwestern University, Evanston, IL","Northwestern University, Evanston, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8195,"Massachusetts Institute of Technology, Cambridge, MA","Massachusetts Institute of Technology, Cambridge, MA","Massachusetts Institute of Technology, Cambridge, MA, USA",5807,97.0,Massachusetts Institute of Technology,2295,89.33333333333333,"Massachusetts Institute of Technology, Cambridge, MA, USA",5807,97.0,"Lincoln Labs, Massachusetts Institute of Technology, Cambridge , MA, USA",6352,89.0,"Massachusetts Institute of Technology, Canbridge, MA, USA",6140,95.33333333333333,Massachusetts Institute of Technology,2295,89.33333333333333,"Massachusetts Institute of Technology, Canbridge, MA, USA",6140,95.33333333333333,,,,,,,"Massachusetts Institute of Technology, Cambridge, MA, USA",5807,97.0,Massachusetts Institute of Technology,2295,89.33333333333333,"Massachusetts Institute of Technology, Canbridge, MA, USA",6140,95.33333333333333,Massachusetts Institute of Technology,2295,89.33333333333333,Massachusetts Institute of Technology,2295,89.33333333333333,"Lincoln Labs, Massachusetts Institute of Technology, Cambridge , MA, USA",6352,89.0,"Massachusetts Institute of Technology, Canbridge, MA, USA",6140,95.33333333333333,"Massachusetts Institute of Technology, Cambridge, MA, USA",5807,97.0,Massachusetts Institute of Technology,2295,89.33333333333333,Massachusetts Institute of Technology,2295,89.33333333333333,Massachusetts Institute of Technology,2295,89.33333333333333
6064,"University of California at Berkeley, Berkeley, CA, USA","University of California at Berkeley, Berkeley, CA, USA","University of California at Berkeley, Berkeley, CA",5224,97.0,,,,,,,"University of California, Berkeley, Berkeley, CA, USA",6278,95.66666666666667,"University of California, Berkeley, Berkeley, CA, USA",6278,95.66666666666667,"University of California, Berkeley, Berkeley, CA",7594,92.66666666666667,"University of California at Berkeley, Berkeley, CA",5224,97.0,,,,"University of California, Berkeley, Berkeley, CA, USA",6278,95.66666666666667,"University of California at Berkeley, Berkeley, CA",5224,97.0,,,,"University of California, Berkeley, Berkeley, CA",7594,92.66666666666667,,,,"University of California, Berkeley, Berkeley, CA, USA",6278,95.66666666666667,"University of California, Berkeley, Berkeley, CA, USA",6278,95.66666666666667,,,,,,,"University of California at Berkeley, Berkeley, CA",5224,97.0,"University of California, Berkeley, Berkeley, CA, USA",6278,95.66666666666667,,,
1053,"Courant Institute of Mathematical Sciences, Department of Computer Science, New York University","Courant Institute of Mathematical Sciences, Department of Computer Science, New York University",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,"IBM Almaden Research Center, San Jose, California","IBM Almaden Research Center, San Jose, California","IBM Almaden Research Center, San Jose, CA",15,92.66666666666667,,,,,,,"IBM Almaden, Research Center, San Jose, CA",1856,91.33333333333333,,,,,,,,,,,,,"IBM Almaden Research Center, San Jose CA",1715,92.33333333333333,,,,,,,,,,"IBM Almaden, Research Center, San Jose, CA",1856,91.33333333333333,"IBM Almaden Research Center, San Jose CA",1715,92.33333333333333,,,,"IBM Almaden Research Center San Jose , CA",6549,91.0,"IBM Almaden, Research Center, San Jose, CA",1856,91.33333333333333,,,,,,,,,
8150,"Department of Computer Science and Engineering, Bourns College of Engineering, University of California, Riverside, USA","Department of Computer Science and Engineering, Bourns College of Engineering, University of California, Riverside, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972,"Chutney Technologies, Inc., Atlanta, GA","Chutney Technologies, Inc., Atlanta, GA",,,,"Chutney Technologies, Atlanta, GA",8037,89.33333333333333,,,,,,,,,,"Chutney Technologies, Atlanta, GA",8037,89.33333333333333,,,,,,,"Chutney Technologies, Atlanta, GA",8037,89.33333333333333,,,,,,,,,,,,,,,,"Chutney Technologies, Atlanta, GA",8037,89.33333333333333,,,,,,,,,,"Chutney Technologies, Atlanta, GA",8037,89.33333333333333,,,
8000,"Intel Research, Pittsburgh, Pennsylvania, PA","Intel Research, Pittsburgh, Pennsylvania, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,"Computer Science Department, Carnegie Mellon University, Pittsburgh","Computer Science Department, Carnegie Mellon University, Pittsburgh",Computer Science Department Carnegie Mellon University,6519,92.66666666666667,"Computer Science Department, Carnegie Mellon University, Pittsburgh, PA",1462,98.33333333333333,"Computer Science Department, Carnegie Mellon University, USA",8062,91.0,"Computer Science Department, Carnegie Mellon University, USA",8062,91.0,Computer Science Department Carnegie Mellon University,6519,92.66666666666667,,,,"Computer Science Department, Carnegie Mellon University, USA",8062,91.0,Computer Science Department Carnegie Mellon University,6519,92.66666666666667,,,,Computer Science Department Carnegie Mellon University,6519,92.66666666666667,Computer Science Department Carnegie Mellon University,6519,92.66666666666667,,,,"Computer Science Department, Carnegie Mellon University, Pittsburgh, PA",1462,98.33333333333333,,,,"Computer Science Department, Carnegie Mellon University, Pittsburgh, PA",1462,98.33333333333333,,,,"Computer Science Department, Carnegie Mellon University, USA",8062,91.0,Computer Science Department Carnegie Mellon University,6519,92.66666666666667,"Computer Science Department, Carnegie Mellon University, Pittsburgh, PA",1462,98.33333333333333,Computer Science Department Carnegie Mellon University,6519,92.66666666666667
2480,"Princeton University, Princeton, NJ","Princeton University, Princeton, NJ",,,,,,,"Princeton University, Princeton, NJ, USA",5997,95.66666666666667,"Princeton University, Princeton, NJ, USA",5997,95.66666666666667,"Princeton University, Princeton, NJ, USA",5997,95.66666666666667,"Princeton University, Princeton, NJ, USA",5997,95.66666666666667,,,,"Princeton University, Princeton, NJ, USA",5997,95.66666666666667,,,,,,,,,,"Princeton University, Princeton, NJ, USA",5997,95.66666666666667,,,,"Princeton University, Princeton, NJ, USA",5997,95.66666666666667,,,,"Princeton University, Princeton, NJ, USA",5997,95.66666666666667,,,,,,,"Princeton University, Princeton, NJ, USA",5997,95.66666666666667,"Princeton University, Princeton, NJ, USA",5997,95.66666666666667
3718,"University of Twente, Enschede, The Netherlands","University of Twente, Enschede, The Netherlands",,,,,,,,,,,,,"University of Twente, Enschede, Netherlands",6196,94.0,"University of Twente, Enschede, Netherlands",6196,94.0,"University of Twente, Enschede, Netherlands",6196,94.0,,,,"University of Twente, Enschede, Netherlands",6196,94.0,"University of Twente, Enschede, Netherlands",6196,94.0,,,,"University of Twente, Enschede, Netherlands",6196,94.0,,,,,,,"University of Twente, Enschede, Netherlands",6196,94.0,,,,"University of Twente, Enschede, Netherlands",6196,94.0,,,,,,,,,
1369,"University of Wisconsin-Madison, Madison, WI","University of Wisconsin-Madison, Madison, WI",University of Wisconsin-Madison,1076,89.33333333333333,"University of Wisconsin-Madison, Madison, WI, USA",6060,96.66666666666667,"University of Wisconsin at Madison, Madison, WI",567,94.33333333333333,"University of Wisconsi, Madison, WI",2416,88.66666666666667,University of Wisconsin-Madison,1076,89.33333333333333,"University of Wisconsin, Madison, Madison, WI",4018,97.33333333333333,"University of Wisconsin-Madison, Madison, WI, USA",6060,96.66666666666667,"University of Wisconsin at Madison, Madison, WI",567,94.33333333333333,"Univ. of Wisconsin-Madison, Madison, WI",7180,91.33333333333333,,,,"University of Wisconsin, Madison, WI",89,89.33333333333333,"University of Wisconsin-Madison, Madison, WI, USA",6060,96.66666666666667,University of Wisconsin-Madison,1076,89.33333333333333,"University of Wisconsin, Madison, WI",89,89.33333333333333,,,,"Univ. of Wisconsin-Madison, Madison, WI",7180,91.33333333333333,"Univ. of Wisconsin-Madison, Madison, WI",7180,91.33333333333333,"University of Wisconsin, Madison, WI",89,89.33333333333333,"Univ. of Wisconsin-Madison, Madison, WI",7180,91.33333333333333,,,
540,"Department of Computer Science and Engineering, Chinese University of Hong Kong, Sha Tin, New Territories, Hong Kong","Department of Computer Science and Engineering, Chinese University of Hong Kong, Sha Tin, New Territories, Hong Kong","Department of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",8804,94.66666666666667,"Dept. of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",694,92.33333333333333,"Dept. of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",694,92.33333333333333,,,,"Department of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",8804,94.66666666666667,"Dept. of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",694,92.33333333333333,"Department of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",8804,94.66666666666667,"Department of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",8804,94.66666666666667,"Dept. of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",694,92.33333333333333,"Department of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",8804,94.66666666666667,,,,"Dept. of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",694,92.33333333333333,"Department of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",8804,94.66666666666667,"Dept. of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",694,92.33333333333333,,,,,,,"Department of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",8804,94.66666666666667,"Dept. of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",694,92.33333333333333,"Dept. of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",694,92.33333333333333,"Dept. of Computer Science and Engineering, Chinese University of Hong Kong, New Territories, Hong Kong",694,92.33333333333333
4416,"Institute of Information Systems, ETH Zurich, Switzerland","Institute of Information Systems, ETH Zurich, Switzerland",,,,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,,,,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,,,,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,,,,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland",450,91.0
6682,"Informatik V, RWTH Aachen, Germany","Informatik V, RWTH Aachen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,"Oracle, Nashua, NH","Oracle, Nashua, NH",,,,,,,,,,"Oracle, Nashua, NH, USA",3896,92.33333333333333,"Oracle, Nashua, NH, USA",3896,92.33333333333333,,,,"Oracle, Nashua, NH, USA",3896,92.33333333333333,"Oracle, Nashua, NH, USA",3896,92.33333333333333,"Oracle, Nashua, NH, USA",3896,92.33333333333333,,,,,,,,,,"Oracle, Nashua, NH, USA",3896,92.33333333333333,,,,,,,,,,"Oracle, Nashua, NH, USA",3896,92.33333333333333,"Oracle, Nashua, NH, USA",3896,92.33333333333333,,,,"Oracle, Nashua, NH, USA",3896,92.33333333333333
1081,"University of Michigan, Ann Arbor","University of Michigan, Ann Arbor","University of Michigan, Ann Arbor, MI",101,96.66666666666667,,,,"University of Michigan, Ann Arbor, Michigan",2271,91.66666666666667,"University of Michigan, Ann Arbor, MI, USA",5692,92.66666666666667,,,,"University of Michigan, Ann Arbor, MI",101,96.66666666666667,"University of Michigan, Ann Arbor, Michigan",2271,91.66666666666667,"University of Michigan, Ann Arbor, Michigan",2271,91.66666666666667,"University of Michigan, Ann Arbor, MI",101,96.66666666666667,"University of Michigan, Ann Arbor, MI, USA",5692,92.66666666666667,"University of Michigan, Ann Arbor, Michigan",2271,91.66666666666667,,,,"University of Michigan, Ann Arbor, MI",101,96.66666666666667,"University of Michigan, Ann Arbor, MI, USA",5692,92.66666666666667,"University of Michigan, Ann Arbor, Michigan",2271,91.66666666666667,University of Michigan at Ann Arbor,3717,93.66666666666667,"University of Michigan, Ann Arbor, Michigan",2271,91.66666666666667,"University of Michigan, Ann Arbor, MI, USA",5692,92.66666666666667,University of Michigan at Ann Arbor,3717,93.66666666666667,University of Michigan at Ann Arbor,3717,93.66666666666667
